START DATE,END DATE,START TIME (PT),START TIME (MT),START TIME (CT),START TIME (ET),END TIME (PT),END TIME (MT),END TIME (CT),END TIME (ET),SUBJEC T,AWAY TEAM,HOME TEAM,LOCATION
9/1/2011,9/1/2011,7:00 PM,8:00 PM,9:00 PM,10:00 PM,10:00 PM,11:00 PM,11:59 PM,11:59 PM,UC Davis at Arizona State,UC Davis,Arizona State,
9/1/2011,9/1/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,South Carolina State at Central Michigan,South Carolina State,Central Michigan,
9/1/2011,9/1/2011,4:30 PM,5:30 PM,6:30 PM,7:30 PM,7:30 PM,8:30 PM,9:30 PM,10:30 PM,Fordham at Connecticut,Fordham,Connecticut,
9/1/2011,9/1/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,North Texas at Florida International,North Texas,Florida International,
9/1/2011,9/1/2011,4:30 PM,5:30 PM,6:30 PM,7:30 PM,7:30 PM,8:30 PM,9:30 PM,10:30 PM,Western Carolina at Georgia Tech,Western Carolina,Georgia Tech,
9/1/2011,9/1/2011,6:00 PM,7:00 PM,8:00 PM,9:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,Bowling Green at Idaho,Bowling Green,Idaho,
9/1/2011,9/1/2011,3:00 PM,4:00 PM,5:00 PM,6:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,Murray State at Louisville,Murray State,Louisville,
9/1/2011,9/1/2011,5:00 PM,6:00 PM,7:00 PM,8:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM,Mississippi State at Memphis,Mississippi State,Memphis,
9/1/2011,9/1/2011,4:30 PM,5:30 PM,6:30 PM,7:30 PM,7:30 PM,8:30 PM,9:30 PM,10:30 PM,North Carolina Central at Rutgers,North Carolina Central,Rutgers,
9/1/2011,9/1/2011,5:00 PM,6:00 PM,7:00 PM,8:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM,Wake Forest at Syracuse,Wake Forest,Syracuse,
9/1/2011,9/1/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Villanova at Temple,Villanova,Temple,
9/1/2011,9/1/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,New Hampshire at Toledo,New Hampshire,Toledo,
9/1/2011,9/1/2011,5:00 PM,6:00 PM,7:00 PM,8:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM,Montana State at Utah,Montana State,Utah,
9/1/2011,9/1/2011,5:00 PM,6:00 PM,7:00 PM,8:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM,UNLV at Wisconsin,UNLV,Wisconsin,
9/1/2011,9/1/2011,6:15 PM,7:15 PM,8:15 PM,9:15 PM,9:15 PM,10:15 PM,11:15 PM,11:59 PM,Kentucky vs. Western Kentucky*,none,none,neutral field
9/2/2011,9/2/2011,5:00 PM,6:00 PM,7:00 PM,8:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM,TCU at Baylor,TCU,Baylor,
9/2/2011,9/2/2011,4:30 PM,5:30 PM,6:30 PM,7:30 PM,7:30 PM,8:30 PM,9:30 PM,10:30 PM,Youngstown State at Michigan State,Youngstown State,Michigan State,
9/3/2011,9/3/2011,11:00 AM,12:00 PM,1:00 PM,2:00 PM,2:00 PM,3:00 PM,4:00 PM,5:00 PM,South Dakota at Air Force,South Dakota,Air Force,
9/3/2011,9/3/2011,9:20 AM,10:20 AM,11:20 AM,12:20 PM,12:20 PM,1:20 PM,2:20 PM,3:20 PM,Kent State at Alabama,Kent State,Alabama,
9/3/2011,9/3/2011,6:00 PM,7:00 PM,8:00 PM,9:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,Northern Arizona at Arizona,Northern Arizona,Arizona,
9/3/2011,9/3/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Missouri State at Arkansas,Missouri State,Arkansas,
9/3/2011,9/3/2011,9:00 AM,10:00 AM,11:00 AM,12:00 PM,12:00 PM,1:00 PM,2:00 PM,3:00 PM,Utah State at Auburn,Utah State,Auburn,
9/3/2011,9/3/2011,9:00 AM,10:00 AM,11:00 AM,12:00 PM,12:00 PM,1:00 PM,2:00 PM,3:00 PM,Northwestern at Boston College,Northwestern,Boston College,
9/3/2011,9/3/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Fresno State at California,Fresno State,California,
9/3/2011,9/3/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Austin Peay at Cincinnati,Austin Peay,Cincinnati,
9/3/2011,9/3/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,Troy at Clemson,Troy,Clemson,
9/3/2011,9/3/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Richmond at Duke,Richmond,Duke,
9/3/2011,9/3/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Howard at Eastern Michigan,Howard,Eastern Michigan,
9/3/2011,9/3/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Florida Atlantic at Florida,Florida Atlantic,Florida,
9/3/2011,9/3/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,Louisiana-Monroe at Florida State,Louisiana-Monroe,Florida State,
9/3/2011,9/3/2011,5:00 PM,6:00 PM,7:00 PM,8:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM,Boise State at Georgia,Boise State,Georgia,
9/3/2011,9/3/2011,7:15 PM,8:15 PM,9:15 PM,10:15 PM,10:15 PM,11:15 PM,11:59 PM,11:59 PM,Colorado at Hawaii,Colorado,Hawaii,
9/3/2011,9/3/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,UCLA at Houston,UCLA,Houston,
9/3/2011,9/3/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,Arkansas State at Illinois,Arkansas State,Illinois,
9/3/2011,9/3/2011,9:00 AM,10:00 AM,11:00 AM,12:00 PM,12:00 PM,1:00 PM,2:00 PM,3:00 PM,Tennessee Tech at Iowa,Tennessee Tech,Iowa,
9/3/2011,9/3/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Northern Iowa at Iowa State,Northern Iowa,Iowa State,
9/3/2011,9/3/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,McNeese State at Kansas,McNeese State,Kansas,
9/3/2011,9/3/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Eastern Kentucky at Kansas State,Eastern Kentucky,Kansas State,
9/3/2011,9/3/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,Western Michigan at Michigan,Western Michigan,Michigan,
9/3/2011,9/3/2011,9:00 AM,10:00 AM,11:00 AM,12:00 PM,12:00 PM,1:00 PM,2:00 PM,3:00 PM,Miami (OH) at Missouri,Miami (OH),Missouri,
9/3/2011,9/3/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,Delaware at Navy,Delaware,Navy,
9/3/2011,9/3/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,Chattanooga at Nebraska,Chattanooga,Nebraska,
9/3/2011,9/3/2011,3:00 PM,4:00 PM,5:00 PM,6:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,Colorado State at New Mexico,Colorado State,New Mexico,
9/3/2011,9/3/2011,5:00 PM,6:00 PM,7:00 PM,8:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM,Ohio at New Mexico State,Ohio,New Mexico State,
9/3/2011,9/3/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,James Madison at North Carolina,James Madison,North Carolina,
9/3/2011,9/3/2011,3:00 PM,4:00 PM,5:00 PM,6:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,Liberty at North Carolina State,Liberty,North Carolina State,
9/3/2011,9/3/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Army at Northern Illinois,Army,Northern Illinois,
9/3/2011,9/3/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,South Florida at Notre Dame,South Florida,Notre Dame,
9/3/2011,9/3/2011,9:00 AM,10:00 AM,11:00 AM,12:00 PM,12:00 PM,1:00 PM,2:00 PM,3:00 PM,Akron at Ohio State,Akron,Ohio State,
9/3/2011,9/3/2011,5:00 PM,6:00 PM,7:00 PM,8:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM,Tulsa at Oklahoma,Tulsa,Oklahoma,
9/3/2011,9/3/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Louisiana-Lafayette at Oklahoma State,Louisiana-Lafayette,Oklahoma State,
9/3/2011,9/3/2011,1:45 PM,2:45 PM,3:45 PM,4:45 PM,4:45 PM,5:45 PM,6:45 PM,7:45 PM,Brigham Young at Ole Miss,Brigham Young,Ole Miss,
9/3/2011,9/3/2011,1:00 PM,2:00 PM,3:00 PM,4:00 PM,4:00 PM,5:00 PM,6:00 PM,7:00 PM,Sacramento State at Oregon State,Sacramento State,Oregon State,
9/3/2011,9/3/2011,9:00 AM,10:00 AM,11:00 AM,12:00 PM,12:00 PM,1:00 PM,2:00 PM,3:00 PM,Indiana State at Penn State,Indiana State,Penn State,
9/3/2011,9/3/2011,3:00 PM,4:00 PM,5:00 PM,6:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,Buffalo at Pittsburgh,Buffalo,Pittsburgh,
9/3/2011,9/3/2011,9:00 AM,10:00 AM,11:00 AM,12:00 PM,12:00 PM,1:00 PM,2:00 PM,3:00 PM,Middle Tennessee at Purdue,Middle Tennessee,Purdue,
9/3/2011,9/3/2011,7:00 PM,8:00 PM,9:00 PM,10:00 PM,10:00 PM,11:00 PM,11:59 PM,11:59 PM,Cal Poly at San Diego State,Cal Poly,San Diego State,
9/3/2011,9/3/2011,7:00 PM,8:00 PM,9:00 PM,10:00 PM,10:00 PM,11:00 PM,11:59 PM,11:59 PM,Louisiana Tech at Southern Miss,Louisiana Tech,Southern Miss,
9/3/2011,9/3/2011,2:00 PM,3:00 PM,4:00 PM,5:00 PM,5:00 PM,6:00 PM,7:00 PM,8:00 PM,San Jose State at Stanford,San Jose State,Stanford,
9/3/2011,9/3/2011,3:00 PM,4:00 PM,5:00 PM,6:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,Montana at Tennessee,Montana,Tennessee,
9/3/2011,9/3/2011,5:00 PM,6:00 PM,7:00 PM,8:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM,Rice at Texas,Rice,Texas,
9/3/2011,9/3/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Texas State at Texas Tech,Texas State,Texas Tech,
9/3/2011,9/3/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,Southeastern Louisiana at Tulane,Southeastern Louisiana,Tulane,
9/3/2011,9/3/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Charleston Southern at UCF,Charleston Southern,UCF,
9/3/2011,9/3/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,Minnesota at USC,Minnesota,USC,
9/3/2011,9/3/2011,6:00 PM,7:00 PM,8:00 PM,9:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,Stony Brook at UTEP,Stony Brook,UTEP,
9/3/2011,9/3/2011,4:30 PM,5:30 PM,6:30 PM,7:30 PM,7:30 PM,8:30 PM,9:30 PM,10:30 PM,Elon at Vanderbilt,Elon,Vanderbilt,
9/3/2011,9/3/2011,3:00 PM,4:00 PM,5:00 PM,6:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,William & Mary at Virginia,William & Mary,Virginia,
9/3/2011,9/3/2011,9:30 AM,10:30 AM,11:30 AM,12:30 PM,12:30 PM,1:30 PM,2:30 PM,3:30 PM,Appalachian State at Virginia Tech,Appalachian State,Virginia Tech,
9/3/2011,9/3/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Eastern Washington at Washington,Eastern Washington,Washington,
9/3/2011,9/3/2011,2:00 PM,3:00 PM,4:00 PM,5:00 PM,5:00 PM,6:00 PM,7:00 PM,8:00 PM,Idaho State at Washington State,Idaho State,Washington State,
9/3/2011,9/3/2011,6:00 PM,7:00 PM,8:00 PM,9:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,Weber State at Wyoming,Weber State,Wyoming,
9/3/2011,9/3/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Ball State vs. Indiana*,none,none,neutral field
9/3/2011,9/3/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,East Carolina vs. South Carolina*,none,none,neutral field
9/3/2011,9/3/2011,5:00 PM,6:00 PM,7:00 PM,8:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM,Oregon vs. LSU*,none,none,neutral field
9/4/2011,9/4/2011,4:30 PM,5:30 PM,6:30 PM,7:30 PM,7:30 PM,8:30 PM,9:30 PM,10:30 PM,Southern Methodist at Texas A&M,Southern Methodist,Texas A&M,
9/4/2011,9/4/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,Marshall at West Virginia,Marshall,West Virginia,
9/5/2011,9/5/2011,5:00 PM,6:00 PM,7:00 PM,8:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM,Miami (FL) at Maryland,Miami (FL),Maryland,
9/8/2011,9/8/2011,5:00 PM,6:00 PM,7:00 PM,8:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM,Arizona at Oklahoma State,Arizona,Oklahoma State,
9/9/2011,9/9/2011,7:30 PM,8:30 PM,9:30 PM,10:30 PM,10:30 PM,11:30 PM,11:59 PM,11:59 PM,Missouri at Arizona State,Missouri,Arizona State,
9/9/2011,9/9/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Florida International at Louisville,Florida International,Louisville,
9/10/2011,9/10/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,TCU at Air Force,TCU,Air Force,
9/10/2011,9/10/2011,3:00 PM,4:00 PM,5:00 PM,6:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,Temple at Akron,Temple,Akron,
9/10/2011,9/10/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,New Mexico at Arkansas,New Mexico,Arkansas,
9/10/2011,9/10/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Memphis at Arkansas State,Memphis,Arkansas State,
9/10/2011,9/10/2011,9:00 AM,10:00 AM,11:00 AM,12:00 PM,12:00 PM,1:00 PM,2:00 PM,3:00 PM,San Diego State at Army,San Diego State,Army,
9/10/2011,9/10/2011,9:21 AM,10:21 AM,11:21 AM,12:21 PM,12:21 PM,1:21 PM,2:21 PM,3:21 PM,Mississippi State at Auburn,Mississippi State,Auburn,
9/10/2011,9/10/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Morgan State at Bowling Green,Morgan State,Bowling Green,
9/10/2011,9/10/2011,3:00 PM,4:00 PM,5:00 PM,6:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,Stony Brook at Buffalo,Stony Brook,Buffalo,
9/10/2011,9/10/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,Wofford at Clemson,Wofford,Clemson,
9/10/2011,9/10/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,California at Colorado,California,Colorado,
9/10/2011,9/10/2011,11:00 AM,12:00 PM,1:00 PM,2:00 PM,2:00 PM,3:00 PM,4:00 PM,5:00 PM,Northern Colorado at Colorado State,Northern Colorado,Colorado State,
9/10/2011,9/10/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,Stanford at Duke,Stanford,Duke,
9/10/2011,9/10/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,Virginia Tech at East Carolina,Virginia Tech,East Carolina,
9/10/2011,9/10/2011,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,Alabama State at Eastern Michigan,Alabama State,Eastern Michigan,
9/10/2011,9/10/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,UAB at Florida,UAB,Florida,
9/10/2011,9/10/2011,3:00 PM,4:00 PM,5:00 PM,6:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,Charleston Southern at Florida State,Charleston Southern,Florida State,
9/10/2011,9/10/2011,1:30 PM,2:30 PM,3:30 PM,4:30 PM,4:30 PM,5:30 PM,6:30 PM,7:30 PM,South Carolina at Georgia,South Carolina,Georgia,
9/10/2011,9/10/2011,2:00 PM,3:00 PM,4:00 PM,5:00 PM,5:00 PM,6:00 PM,7:00 PM,8:00 PM,North Dakota at Idaho,North Dakota,Idaho,
9/10/2011,9/10/2011,9:00 AM,10:00 AM,11:00 AM,12:00 PM,12:00 PM,1:00 PM,2:00 PM,3:00 PM,South Dakota State at Illinois,South Dakota State,Illinois,
9/10/2011,9/10/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Virginia at Indiana,Virginia,Indiana,
9/10/2011,9/10/2011,9:00 AM,10:00 AM,11:00 AM,12:00 PM,12:00 PM,1:00 PM,2:00 PM,3:00 PM,Iowa at Iowa State,Iowa,Iowa State,
9/10/2011,9/10/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Northern Illinois at Kansas,Northern Illinois,Kansas,
9/10/2011,9/10/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Louisiana-Lafayette at Kent State,Louisiana-Lafayette,Kent State,
9/10/2011,9/10/2011,9:00 AM,10:00 AM,11:00 AM,12:00 PM,12:00 PM,1:00 PM,2:00 PM,3:00 PM,Central Michigan at Kentucky,Central Michigan,Kentucky,
9/10/2011,9/10/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Central Arkansas at Louisiana Tech,Central Arkansas,Louisiana Tech,
9/10/2011,9/10/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Grambling State at Louisiana-Monroe,Grambling State,Louisiana-Monroe,
9/10/2011,9/10/2011,5:00 PM,6:00 PM,7:00 PM,8:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM,Northwestern State at LSU,Northwestern State,LSU,
9/10/2011,9/10/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,Southern Miss at Marshall,Southern Miss,Marshall,
9/10/2011,9/10/2011,5:00 PM,6:00 PM,7:00 PM,8:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM,Notre Dame at Michigan,Notre Dame,Michigan,
9/10/2011,9/10/2011,9:00 AM,10:00 AM,11:00 AM,12:00 PM,12:00 PM,1:00 PM,2:00 PM,3:00 PM,Florida Atlantic at Michigan State,Florida Atlantic,Michigan State,
9/10/2011,9/10/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Georgia Tech at Middle Tennessee,Georgia Tech,Middle Tennessee,
9/10/2011,9/10/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,New Mexico State at Minnesota,New Mexico State,Minnesota,
9/10/2011,9/10/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Fresno State at Nebraska,Fresno State,Nebraska,
9/10/2011,9/10/2011,9:30 AM,10:30 AM,11:30 AM,12:30 PM,12:30 PM,1:30 PM,2:30 PM,3:30 PM,Rutgers at North Carolina,Rutgers,North Carolina,
9/10/2011,9/10/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Houston at North Texas,Houston,North Texas,
9/10/2011,9/10/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,Eastern Illinois at Northwestern,Eastern Illinois,Northwestern,
9/10/2011,9/10/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Gardner-Webb at Ohio,Gardner-Webb,Ohio,
9/10/2011,9/10/2011,9:00 AM,10:00 AM,11:00 AM,12:00 PM,12:00 PM,1:00 PM,2:00 PM,3:00 PM,Toledo at Ohio State,Toledo,Ohio State,
9/10/2011,9/10/2011,3:00 PM,4:00 PM,5:00 PM,6:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,Southern Illinois at Ole Miss,Southern Illinois,Ole Miss,
9/10/2011,9/10/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,Nevada at Oregon,Nevada,Oregon,
9/10/2011,9/10/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,Alabama at Penn State,Alabama,Penn State,
9/10/2011,9/10/2011,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,Maine at Pittsburgh,Maine,Pittsburgh,
9/10/2011,9/10/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,Purdue at Rice,Purdue,Rice,
9/10/2011,9/10/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Ball State at South Florida,Ball State,South Florida,
9/10/2011,9/10/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,UTEP at Southern Methodist,UTEP,Southern Methodist,
9/10/2011,9/10/2011,1:30 PM,2:30 PM,3:30 PM,4:30 PM,4:30 PM,5:30 PM,6:30 PM,7:30 PM,Rhode Island at Syracuse,Rhode Island,Syracuse,
9/10/2011,9/10/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,Cincinnati at Tennessee,Cincinnati,Tennessee,
9/10/2011,9/10/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Brigham Young at Texas,Brigham Young,Texas,
9/10/2011,9/10/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,Tulsa at Tulane,Tulsa,Tulane,
9/10/2011,9/10/2011,5:00 PM,6:00 PM,7:00 PM,8:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM,Boston College at UCF,Boston College,UCF,
9/10/2011,9/10/2011,7:00 PM,8:00 PM,9:00 PM,10:00 PM,10:00 PM,11:00 PM,11:59 PM,11:59 PM,San Jose State at UCLA,San Jose State,UCLA,
9/10/2011,9/10/2011,4:30 PM,5:30 PM,6:30 PM,7:30 PM,7:30 PM,8:30 PM,9:30 PM,10:30 PM,Utah at USC,Utah,USC,
9/10/2011,9/10/2011,5:00 PM,6:00 PM,7:00 PM,8:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM,Weber State at Utah State,Weber State,Utah State,
9/10/2011,9/10/2011,4:30 PM,5:30 PM,6:30 PM,7:30 PM,7:30 PM,8:30 PM,9:30 PM,10:30 PM,Connecticut at Vanderbilt,Connecticut,Vanderbilt,
9/10/2011,9/10/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,North Carolina State at Wake Forest,North Carolina State,Wake Forest,
9/10/2011,9/10/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,Hawaii at Washington,Hawaii,Washington,
9/10/2011,9/10/2011,2:00 PM,3:00 PM,4:00 PM,5:00 PM,5:00 PM,6:00 PM,7:00 PM,8:00 PM,UNLV at Washington State,UNLV,Washington State,
9/10/2011,9/10/2011,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,Norfolk State at West Virginia,Norfolk State,West Virginia,
9/10/2011,9/10/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Navy at Western Kentucky,Navy,Western Kentucky,
9/10/2011,9/10/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Nicholls State at Western Michigan,Nicholls State,Western Michigan,
9/10/2011,9/10/2011,9:00 AM,10:00 AM,11:00 AM,12:00 PM,12:00 PM,1:00 PM,2:00 PM,3:00 PM,Oregon State at Wisconsin,Oregon State,Wisconsin,
9/10/2011,9/10/2011,3:00 PM,4:00 PM,5:00 PM,6:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,Texas State at Wyoming,Texas State,Wyoming,
9/15/2011,9/15/2011,5:00 PM,6:00 PM,7:00 PM,8:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM,LSU at Mississippi State,LSU,Mississippi State,
9/16/2011,9/16/2011,5:00 PM,6:00 PM,7:00 PM,8:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM,Iowa State at Connecticut,Iowa State,Connecticut,
9/16/2011,9/16/2011,5:00 PM,6:00 PM,7:00 PM,8:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM,Boise State at Toledo,Boise State,Toledo,
